min,gp,dist_miles,usg_pct,ts_pct,age,player_height_inches,player_weight,injured_last_season,injury_report_count_last_season,b2b_games,age_x_minutes,weight_x_minutes,b2b_x_minutes,age_x_weight,target_next_season
18.6,64,1.3,0.187,0.49,29.0,75.0,190.0,0.0,0.0,19,539.4000000000001,3534.0000000000005,353.40000000000003,5510.0,0
20.3,82,1.4,0.214,0.565,30.0,75.0,190.0,1.0,2.0,20,609.0,3857.0,406.0,5700.0,2
16.2,50,1.1,0.192,0.495,31.0,75.0,190.0,0.0,0.0,16,502.2,3078.0,259.2,5890.0,0
5.6,33,0.4,0.091,0.394,31.0,81.0,245.0,0.0,0.0,20,173.6,1372.0,112.0,7595.0,1
8.3,49,0.6,0.091,0.607,32.0,81.0,245.0,0.0,0.0,22,265.6,2033.5000000000002,182.60000000000002,7840.0,0
5.0,19,0.3,0.071,0.666,33.0,81.0,245.0,1.0,1.0,20,165.0,1225.0,100.0,8085.0,0
18.9,63,1.4,0.159,0.555,30.0,74.0,175.0,0.0,0.0,20,567.0,3307.4999999999995,378.0,5250.0,5
24.9,57,1.8,0.18,0.581,31.0,74.0,175.0,0.0,0.0,18,771.9,4357.5,448.2,5425.0,1
19.9,33,1.5,0.117,0.461,32.0,74.0,175.0,1.0,5.0,19,636.8,3482.4999999999995,378.09999999999997,5600.0,2
20.3,64,1.5,0.118,0.605,29.0,80.0,240.0,0.0,0.0,22,588.7,4872.0,446.6,6960.0,0
18.9,76,1.4,0.145,0.569,30.0,80.0,240.0,0.0,0.0,22,567.0,4536.0,415.79999999999995,7200.0,2
18.6,72,1.3,0.122,0.543,31.0,80.0,240.0,0.0,0.0,20,576.6,4464.0,372.0,7440.0,2
22.7,65,1.6,0.133,0.595,32.0,80.0,240.0,1.0,2.0,19,726.4,5448.0,431.3,7680.0,0
15.1,55,1.1,0.247,0.559,25.0,82.0,235.0,0.0,0.0,17,377.5,3548.5,256.7,5875.0,1
21.0,24,1.4,0.236,0.474,26.0,82.0,235.0,0.0,0.0,17,546.0,4935.0,357.0,6110.0,0
18.1,20,1.3,0.284,0.563,27.0,82.0,235.0,1.0,1.0,20,488.70000000000005,4253.5,362.0,6345.0,4
16.7,56,1.2,0.243,0.584,28.0,82.0,235.0,0.0,0.0,18,467.59999999999997,3924.5,300.59999999999997,6580.0,0
25.9,52,1.7,0.225,0.516,26.0,76.0,210.0,0.0,0.0,21,673.4,5439.0,543.9,5460.0,3
23.9,71,1.7,0.232,0.529,27.0,77.0,210.0,0.0,0.0,21,645.3,5019.0,501.9,5670.0,11
31.1,10,2.3,0.289,0.446,25.0,75.0,190.0,0.0,0.0,17,777.5,5909.0,528.7,4750.0,4
30.0,51,2.1,0.305,0.493,26.0,75.0,190.0,1.0,2.0,20,780.0,5700.0,600.0,4940.0,6
31.8,66,2.3,0.266,0.479,27.0,75.0,190.0,1.0,4.0,17,858.6,6042.0,540.6,5130.0,4
32.5,64,2.3,0.254,0.53,28.0,75.0,190.0,1.0,6.0,15,910.0,6175.0,487.5,5320.0,2
30.7,46,2.2,0.33,0.545,25.0,75.0,200.0,0.0,0.0,15,767.5,6140.0,460.5,5000.0,3
34.4,67,2.4,0.368,0.536,26.0,75.0,200.0,1.0,2.0,18,894.4,6880.0,619.1999999999999,5200.0,0
34.4,80,2.4,0.311,0.554,27.0,75.0,200.0,1.0,3.0,16,928.8,6880.0,550.4,5400.0,0
34.6,81,2.4,0.402,0.554,28.0,75.0,200.0,0.0,0.0,15,968.8000000000001,6920.0,519.0,5600.0,0
36.3,77,2.4,0.281,0.591,25.0,82.0,243.0,0.0,0.0,21,907.4999999999999,8820.9,762.3,6075.0,5
33.8,75,2.2,0.214,0.562,26.0,82.0,243.0,0.0,0.0,20,878.8,8213.4,676.0,6318.0,5
31.5,77,2.1,0.233,0.553,27.0,82.0,251.0,1.0,5.0,19,850.5,7906.5,598.5,6777.0,5
31.4,60,2.1,0.253,0.573,28.0,82.0,251.0,1.0,5.0,18,879.1999999999999,7881.4,565.1999999999999,7028.0,4
24.2,59,1.6,0.214,0.563,26.0,82.0,225.0,0.0,0.0,21,629.1999999999999,5445.0,508.2,5850.0,0
34.7,53,2.3,0.226,0.582,27.0,82.0,225.0,1.0,5.0,16,936.9000000000001,7807.500000000001,555.2,6075.0,5
33.9,63,2.3,0.198,0.622,28.0,82.0,225.0,0.0,0.0,17,949.1999999999999,7627.5,576.3,6300.0,4
32.1,64,2.2,0.227,0.54,25.0,76.0,215.0,0.0,0.0,19,802.5,6901.5,609.9,5375.0,0
33.1,61,2.3,0.196,0.544,26.0,76.0,215.0,0.0,0.0,20,860.6,7116.5,662.0,5590.0,4
32.9,45,2.3,0.203,0.565,27.0,76.0,215.0,0.0,0.0,17,888.3,7073.5,559.3,5805.0,3
31.0,75,2.1,0.217,0.557,28.0,76.0,215.0,1.0,4.0,16,868.0,6665.0,496.0,6020.0,5
27.3,71,2.0,0.221,0.569,26.0,72.0,183.0,0.0,0.0,17,709.8000000000001,4995.900000000001,464.1,4758.0,0
23.9,82,1.7,0.194,0.527,27.0,72.0,183.0,0.0,0.0,18,645.3,4373.7,430.2,4941.0,0
19.0,62,1.3,0.18,0.575,28.0,72.0,183.0,0.0,0.0,16,532.0,3477.0,304.0,5124.0,1
19.7,78,1.3,0.194,0.524,29.0,72.0,183.0,0.0,0.0,15,571.3,3605.1,295.5,5307.0,1
31.4,17,2.0,0.265,0.629,26.0,84.0,275.0,0.0,0.0,20,816.4,8635.0,628.0,7150.0,0
29.2,72,1.9,0.257,0.558,27.0,84.0,275.0,1.0,2.0,19,788.4,8030.0,554.8,7425.0,2
33.7,73,2.2,0.272,0.562,28.0,84.0,275.0,0.0,0.0,15,943.6000000000001,9267.5,505.50000000000006,7700.0,1
29.6,75,2.0,0.286,0.578,29.0,84.0,268.0,1.0,2.0,14,858.4000000000001,7932.8,414.40000000000003,7772.0,1
23.4,72,1.6,0.193,0.498,25.0,75.0,200.0,0.0,0.0,20,585.0,4680.0,468.0,5000.0,3
22.3,77,1.6,0.185,0.519,26.0,75.0,200.0,0.0,0.0,21,579.8000000000001,4460.0,468.3,5200.0,4
28.9,52,2.0,0.164,0.568,27.0,75.0,200.0,1.0,3.0,20,780.3,5780.0,578.0,5400.0,3
23.8,3,1.7,0.279,0.453,28.0,75.0,200.0,1.0,4.0,18,666.4,4760.0,428.40000000000003,5600.0,1
24.5,82,1.7,0.143,0.523,27.0,83.0,250.0,0.0,0.0,19,661.5,6125.0,465.5,6750.0,0
24.6,81,1.7,0.128,0.5,28.0,83.0,250.0,0.0,0.0,18,688.8000000000001,6150.0,442.8,7000.0,0
11.0,38,0.8,0.116,0.428,28.0,78.0,233.0,0.0,0.0,21,308.0,2563.0,231.0,6524.0,1
8.2,33,0.6,0.106,0.255,29.0,78.0,220.0,0.0,0.0,19,237.79999999999998,1803.9999999999998,155.79999999999998,6380.0,2
14.6,72,1.1,0.125,0.56,30.0,78.0,220.0,1.0,1.0,20,438.0,3212.0,292.0,6600.0,2
31.8,82,2.2,0.139,0.605,26.0,84.0,255.0,0.0,0.0,19,826.8000000000001,8109.0,604.2,6630.0,0
27.8,59,1.9,0.153,0.574,27.0,84.0,255.0,0.0,0.0,19,750.6,7089.0,528.2,6885.0,0
27.1,82,1.9,0.174,0.574,28.0,84.0,255.0,0.0,0.0,17,758.8000000000001,6910.5,460.70000000000005,7140.0,0
28.0,81,1.9,0.172,0.511,29.0,84.0,255.0,0.0,0.0,17,812.0,7140.0,476.0,7395.0,0
12.4,79,0.8,0.243,0.507,26.0,82.0,255.0,0.0,0.0,15,322.40000000000003,3162.0,186.0,6630.0,0
15.9,76,1.0,0.281,0.546,27.0,82.0,255.0,0.0,0.0,19,429.3,4054.5,302.1,6885.0,0
11.6,72,0.7,0.293,0.506,28.0,82.0,255.0,0.0,0.0,20,324.8,2958.0,232.0,7140.0,0
15.7,82,1.0,0.234,0.584,29.0,82.0,255.0,0.0,0.0,18,455.29999999999995,4003.5,282.59999999999997,7395.0,0
29.7,81,1.9,0.193,0.499,27.0,86.0,290.0,0.0,0.0,20,801.9,8613.0,594.0,7830.0,1
25.3,76,1.7,0.216,0.501,28.0,86.0,290.0,0.0,0.0,18,708.4,7337.0,455.40000000000003,8120.0,0
23.2,81,1.6,0.13,0.507,29.0,86.0,270.0,1.0,1.0,18,672.8,6264.0,417.59999999999997,7830.0,0
15.9,5,1.0,0.241,0.455,26.0,84.0,270.0,0.0,0.0,14,413.40000000000003,4293.0,222.6,7020.0,2
11.1,23,0.7,0.187,0.567,27.0,84.0,270.0,1.0,2.0,21,299.7,2997.0,233.1,7290.0,0
10.9,34,0.7,0.206,0.574,28.0,84.0,270.0,1.0,2.0,17,305.2,2943.0,185.3,7560.0,1
9.6,77,0.7,0.221,0.642,29.0,84.0,270.0,0.0,0.0,17,278.4,2592.0,163.2,7830.0,0
26.9,69,1.9,0.205,0.521,25.0,81.0,242.0,0.0,0.0,14,672.5,6509.799999999999,376.59999999999997,6050.0,1
19.3,73,1.3,0.197,0.504,26.0,81.0,242.0,1.0,2.0,21,501.8,4670.6,405.3,6292.0,0
17.0,56,1.2,0.163,0.589,26.0,86.0,248.0,0.0,0.0,19,442.0,4216.0,323.0,6448.0,0
14.1,68,0.9,0.21,0.595,27.0,86.0,248.0,0.0,0.0,20,380.7,3496.7999999999997,282.0,6696.0,4
14.6,59,1.0,0.201,0.514,28.0,86.0,248.0,0.0,0.0,17,408.8,3620.7999999999997,248.2,6944.0,2
36.1,22,2.4,0.216,0.572,26.0,82.0,240.0,0.0,0.0,19,938.6,8664.0,685.9,6240.0,3
27.5,61,1.8,0.225,0.524,27.0,82.0,240.0,1.0,1.0,20,742.5,6600.0,550.0,6480.0,1
30.4,66,2.1,0.238,0.546,28.0,82.0,240.0,1.0,3.0,17,851.1999999999999,7296.0,516.8,6720.0,4
29.4,72,2.0,0.178,0.583,29.0,82.0,240.0,1.0,1.0,16,852.5999999999999,7056.0,470.4,6960.0,3
25.0,79,1.8,0.168,0.574,28.0,77.0,200.0,0.0,0.0,18,700.0,5000.0,450.0,5600.0,1
30.6,77,2.2,0.148,0.555,29.0,77.0,200.0,0.0,0.0,20,887.4000000000001,6120.0,612.0,5800.0,1
29.6,79,2.1,0.146,0.551,30.0,77.0,200.0,1.0,1.0,16,888.0,5920.0,473.6,6000.0,3
31.9,77,2.3,0.144,0.559,31.0,77.0,200.0,1.0,1.0,15,988.9,6380.0,478.5,6200.0,2
16.9,80,1.2,0.187,0.514,25.0,84.0,265.0,0.0,0.0,18,422.49999999999994,4478.5,304.2,6625.0,0
16.6,81,1.2,0.154,0.53,26.0,84.0,265.0,0.0,0.0,20,431.6,4399.0,332.0,6890.0,2
19.0,78,1.4,0.152,0.54,27.0,84.0,265.0,0.0,0.0,19,513.0,5035.0,361.0,7155.0,0
20.0,71,1.4,0.151,0.56,28.0,84.0,265.0,1.0,2.0,19,560.0,5300.0,380.0,7420.0,0
32.9,81,2.3,0.195,0.576,24.0,82.0,245.0,0.0,0.0,15,789.5999999999999,8060.5,493.5,5880.0,1
33.1,64,2.2,0.19,0.549,25.0,82.0,245.0,1.0,1.0,18,827.5,8109.5,595.8000000000001,6125.0,0
32.1,78,2.1,0.174,0.533,26.0,82.0,245.0,1.0,1.0,16,834.6,7864.5,513.6,6370.0,1
30.7,79,2.1,0.208,0.566,27.0,82.0,235.0,0.0,0.0,17,828.9,7214.5,521.9,6345.0,1
36.0,82,2.7,0.162,0.589,25.0,80.0,200.0,0.0,0.0,19,900.0,7200.0,684.0,5000.0,4
33.5,71,2.5,0.143,0.516,26.0,80.0,200.0,0.0,0.0,19,871.0,6700.0,636.5,5200.0,4
35.0,70,2.5,0.209,0.546,27.0,80.0,200.0,1.0,4.0,16,945.0,7000.0,560.0,5400.0,4
34.0,77,2.5,0.215,0.529,28.0,80.0,200.0,1.0,4.0,16,952.0,6800.0,544.0,5600.0,4
32.0,76,2.2,0.146,0.563,28.0,75.0,188.0,0.0,0.0,20,896.0,6016.0,640.0,5264.0,1
29.5,43,2.0,0.24,0.579,29.0,75.0,188.0,0.0,0.0,18,855.5,5546.0,531.0,5452.0,2
34.1,74,2.4,0.157,0.555,30.0,75.0,188.0,1.0,1.0,17,1023.0,6410.8,579.7,5640.0,5
31.5,49,2.1,0.229,0.599,31.0,75.0,188.0,1.0,2.0,17,976.5,5922.0,535.5,5828.0,0
17.1,68,1.2,0.181,0.459,26.0,81.0,235.0,0.0,0.0,14,444.6,4018.5000000000005,239.40000000000003,6110.0,6
17.0,58,1.2,0.199,0.466,27.0,81.0,235.0,0.0,0.0,21,459.0,3995.0,357.0,6345.0,4
21.7,70,1.5,0.165,0.514,28.0,81.0,235.0,1.0,6.0,16,607.6,5099.5,347.2,6580.0,7
15.6,41,1.0,0.176,0.583,29.0,81.0,235.0,1.0,4.0,17,452.4,3666.0,265.2,6815.0,0
30.8,54,2.0,0.223,0.582,28.0,83.0,285.0,0.0,0.0,21,862.4,8778.0,646.8000000000001,7980.0,4
26.3,31,1.7,0.224,0.502,29.0,83.0,295.0,1.0,1.0,19,762.7,7758.5,499.7,8555.0,1
29.8,73,2.0,0.17,0.567,28.0,74.0,190.0,0.0,0.0,17,834.4,5662.0,506.6,5320.0,2
29.6,80,2.0,0.183,0.521,29.0,74.0,190.0,0.0,0.0,17,858.4000000000001,5624.0,503.20000000000005,5510.0,1
22.5,61,1.5,0.214,0.561,30.0,74.0,190.0,1.0,2.0,17,675.0,4275.0,382.5,5700.0,5
35.0,82,2.3,0.123,0.63,25.0,83.0,265.0,0.0,0.0,17,875.0,9275.0,595.0,6625.0,0
34.4,82,2.2,0.134,0.638,26.0,83.0,265.0,0.0,0.0,20,894.4,9116.0,688.0,6890.0,1
33.7,77,2.2,0.155,0.628,27.0,83.0,265.0,0.0,0.0,20,909.9000000000001,8930.5,674.0,7155.0,0
31.7,81,2.0,0.152,0.673,28.0,83.0,265.0,1.0,1.0,18,887.6,8400.5,570.6,7420.0,1
20.2,48,1.3,0.134,0.57,27.0,84.0,255.0,0.0,0.0,20,545.4,5151.0,404.0,6885.0,1
26.1,76,1.7,0.138,0.545,28.0,84.0,255.0,0.0,0.0,20,730.8000000000001,6655.5,522.0,7140.0,4
17.3,68,1.2,0.114,0.551,29.0,84.0,255.0,1.0,1.0,17,501.70000000000005,4411.5,294.1,7395.0,3
15.6,31,1.1,0.086,0.517,30.0,84.0,255.0,1.0,4.0,17,468.0,3978.0,265.2,7650.0,1
15.7,64,1.1,0.112,0.503,27.0,80.0,230.0,0.0,0.0,21,423.9,3611.0,329.7,6210.0,8
28.6,67,2.0,0.185,0.466,28.0,80.0,230.0,0.0,0.0,21,800.8000000000001,6578.0,600.6,6440.0,1
17.0,75,1.2,0.095,0.498,29.0,80.0,230.0,1.0,8.0,20,493.0,3910.0,340.0,6670.0,2
22.3,80,1.6,0.114,0.581,30.0,80.0,230.0,1.0,1.0,18,669.0,5129.0,401.40000000000003,6900.0,3
20.7,49,1.5,0.143,0.588,27.0,79.0,210.0,0.0,0.0,22,558.9,4347.0,455.4,5670.0,0
35.1,76,2.6,0.241,0.604,28.0,75.0,190.0,0.0,0.0,18,982.8000000000001,6669.0,631.8000000000001,5320.0,3
33.8,78,2.5,0.211,0.577,29.0,75.0,190.0,0.0,0.0,17,980.1999999999999,6421.999999999999,574.5999999999999,5510.0,1
32.8,72,2.4,0.211,0.537,30.0,75.0,190.0,1.0,3.0,17,983.9999999999999,6231.999999999999,557.5999999999999,5700.0,6
33.7,73,2.5,0.262,0.575,31.0,75.0,190.0,1.0,1.0,15,1044.7,6403.000000000001,505.50000000000006,5890.0,2
18.8,76,1.3,0.188,0.57,28.0,77.0,210.0,0.0,0.0,19,526.4,3948.0,357.2,5880.0,1
24.4,74,1.7,0.16,0.604,29.0,77.0,210.0,0.0,0.0,18,707.5999999999999,5124.0,439.2,6090.0,0
13.6,68,0.9,0.167,0.543,30.0,77.0,210.0,1.0,1.0,16,408.0,2856.0,217.6,6300.0,0
4.9,25,0.3,0.219,0.509,32.0,74.0,175.0,0.0,0.0,16,156.8,857.5000000000001,78.4,5600.0,0
14.7,59,1.1,0.166,0.562,29.0,79.0,220.0,0.0,0.0,21,426.29999999999995,3234.0,308.7,6380.0,1
18.3,55,1.3,0.081,0.584,28.0,83.0,260.0,0.0,0.0,19,512.4,4758.0,347.7,7280.0,0
35.8,80,2.4,0.286,0.583,25.0,82.0,251.0,0.0,0.0,17,894.9999999999999,8985.8,608.5999999999999,6275.0,2
35.2,67,2.2,0.278,0.551,26.0,82.0,251.0,0.0,0.0,20,915.2,8835.2,704.0,6526.0,2
33.4,35,2.1,0.289,0.544,27.0,82.0,251.0,1.0,2.0,20,901.8,8383.4,668.0,6777.0,4
34.0,61,2.2,0.276,0.569,28.0,82.0,251.0,1.0,2.0,18,952.0,8534.0,612.0,7028.0,1
38.0,73,2.3,0.27,0.618,24.0,77.0,220.0,0.0,0.0,20,912.0,8360.0,760.0,5280.0,0
36.8,81,2.3,0.308,0.605,25.0,77.0,225.0,0.0,0.0,20,919.9999999999999,8280.0,736.0,5625.0,0
38.1,82,2.4,0.319,0.598,26.0,77.0,220.0,0.0,0.0,20,990.6,8382.0,762.0,5720.0,0
36.4,81,2.2,0.333,0.613,27.0,77.0,220.0,0.0,0.0,16,982.8,8008.0,582.4,5940.0,2
28.2,72,1.9,0.266,0.504,24.0,78.0,220.0,0.0,0.0,19,676.8,6204.0,535.8,5280.0,3
34.0,79,2.3,0.255,0.508,25.0,78.0,220.0,1.0,2.0,20,850.0,7480.0,680.0,5500.0,5
30.6,25,2.1,0.254,0.534,26.0,78.0,220.0,1.0,3.0,17,795.6,6732.0,520.2,5720.0,5
19.7,40,1.3,0.262,0.501,27.0,78.0,220.0,1.0,5.0,19,531.9,4334.0,374.3,5940.0,3
32.2,82,2.4,0.161,0.491,23.0,76.0,185.0,0.0,0.0,21,740.6,5957.000000000001,676.2,4255.0,3
31.5,22,2.2,0.193,0.452,24.0,76.0,192.0,0.0,0.0,19,756.0,6048.0,598.5,4608.0,2
30.6,76,2.2,0.173,0.529,25.0,76.0,194.0,1.0,3.0,14,765.0,5936.400000000001,428.40000000000003,4850.0,2
32.9,75,2.3,0.171,0.539,26.0,76.0,190.0,1.0,2.0,15,855.4,6251.0,493.5,4940.0,3
36.5,78,2.6,0.275,0.61,26.0,75.0,185.0,0.0,0.0,15,949.0,6752.5,547.5,4810.0,1
32.7,80,2.4,0.277,0.638,27.0,75.0,190.0,0.0,0.0,19,882.9000000000001,6213.000000000001,621.3000000000001,5130.0,4
34.2,79,2.5,0.314,0.669,28.0,75.0,190.0,1.0,1.0,20,957.6000000000001,6498.000000000001,684.0,5320.0,1
33.4,79,2.5,0.286,0.624,29.0,75.0,190.0,1.0,4.0,17,968.5999999999999,6346.0,567.8,5510.0,3
20.8,72,1.5,0.194,0.579,26.0,82.0,235.0,0.0,0.0,19,540.8000000000001,4888.0,395.2,6110.0,1
26.8,70,1.8,0.222,0.494,27.0,82.0,235.0,0.0,0.0,16,723.6,6298.0,428.8,6345.0,2
20.7,73,1.4,0.201,0.534,28.0,82.0,235.0,1.0,1.0,17,579.6,4864.5,351.9,6580.0,0
38.2,79,2.6,0.278,0.532,24.0,79.0,216.0,0.0,0.0,18,916.8000000000001,8251.2,687.6,5184.0,1
35.0,60,2.4,0.282,0.51,25.0,79.0,220.0,0.0,0.0,19,875.0,7700.0,665.0,5500.0,0
35.9,78,2.5,0.291,0.55,26.0,79.0,220.0,1.0,1.0,17,933.4,7898.0,610.3,5720.0,1
35.4,74,2.4,0.337,0.552,27.0,79.0,220.0,0.0,0.0,17,955.8,7788.0,601.8,5940.0,1
34.1,80,2.4,0.228,0.486,24.0,73.0,169.0,0.0,0.0,20,818.4000000000001,5762.900000000001,682.0,4056.0,3
28.6,41,2.1,0.25,0.522,25.0,73.0,169.0,1.0,1.0,22,715.0,4833.400000000001,629.2,4225.0,1
18.1,48,1.3,0.192,0.491,26.0,73.0,169.0,1.0,3.0,19,470.6,3058.9,343.90000000000003,4394.0,0
22.2,81,1.6,0.172,0.479,27.0,73.0,170.0,1.0,1.0,16,599.4,3774.0,355.2,4590.0,0
32.0,77,2.4,0.221,0.507,26.0,77.0,215.0,0.0,0.0,22,832.0,6880.0,704.0,5590.0,0
28.9,80,2.1,0.207,0.514,27.0,77.0,215.0,1.0,1.0,22,780.3,6213.5,635.8,5805.0,0
19.9,72,1.4,0.201,0.526,28.0,77.0,215.0,0.0,0.0,19,557.1999999999999,4278.5,378.09999999999997,6020.0,4
15.3,64,1.1,0.144,0.562,28.0,81.0,250.0,0.0,0.0,18,428.40000000000003,3825.0,275.40000000000003,7000.0,0
14.3,74,1.0,0.104,0.597,29.0,81.0,250.0,0.0,0.0,19,414.70000000000005,3575.0,271.7,7250.0,1
14.2,54,1.1,0.176,0.466,26.0,82.0,234.0,0.0,0.0,18,369.2,3322.7999999999997,255.6,6084.0,0
6.7,22,0.5,0.224,0.456,26.0,83.0,200.0,0.0,0.0,19,174.20000000000002,1340.0,127.3,5200.0,0
18.4,52,1.3,0.192,0.552,27.0,81.0,248.0,0.0,0.0,18,496.79999999999995,4563.2,331.2,6696.0,1
19.6,70,1.4,0.17,0.617,28.0,81.0,250.0,0.0,0.0,19,548.8000000000001,4900.0,372.40000000000003,7000.0,1
16.2,57,1.1,0.157,0.532,29.0,81.0,250.0,1.0,1.0,17,469.79999999999995,4050.0,275.4,7250.0,4
27.4,76,1.9,0.215,0.564,30.0,81.0,250.0,1.0,1.0,15,822.0,6850.0,411.0,7500.0,4
33.6,34,2.4,0.224,0.505,24.0,76.0,205.0,0.0,0.0,19,806.4000000000001,6888.0,638.4,4920.0,3
32.6,40,2.3,0.224,0.522,25.0,76.0,205.0,1.0,1.0,20,815.0,6683.0,652.0,5125.0,7
28.2,65,2.1,0.283,0.529,26.0,76.0,205.0,1.0,3.0,17,733.1999999999999,5781.0,479.4,5330.0,1
32.7,67,2.4,0.232,0.532,27.0,76.0,205.0,1.0,7.0,17,882.9000000000001,6703.500000000001,555.9000000000001,5535.0,1
35.8,62,2.4,0.224,0.554,26.0,71.0,195.0,0.0,0.0,14,930.8,6980.999999999999,501.19999999999993,5070.0,3
35.5,75,2.4,0.203,0.526,27.0,71.0,195.0,1.0,1.0,21,958.5,6922.5,745.5,5265.0,5
21.4,66,1.5,0.145,0.476,28.0,71.0,195.0,1.0,3.0,17,599.1999999999999,4173.0,363.79999999999995,5460.0,5
32.2,79,2.1,0.25,0.541,26.0,74.0,181.0,0.0,0.0,21,837.2,5828.200000000001,676.2,4706.0,0
30.5,73,2.0,0.247,0.566,27.0,74.0,181.0,0.0,0.0,21,823.5,5520.5,640.5,4887.0,1
28.5,79,1.9,0.259,0.551,28.0,74.0,186.0,0.0,0.0,19,798.0,5301.0,541.5,5208.0,0
32.4,82,2.1,0.219,0.574,29.0,74.0,186.0,1.0,1.0,17,939.5999999999999,6026.4,550.8,5394.0,2
25.9,80,1.9,0.194,0.575,26.0,72.0,175.0,0.0,0.0,17,673.4,4532.5,440.29999999999995,4550.0,3
34.8,45,2.4,0.206,0.575,27.0,72.0,175.0,0.0,0.0,18,939.5999999999999,6089.999999999999,626.4,4725.0,1
30.0,74,2.1,0.19,0.591,28.0,72.0,175.0,1.0,3.0,19,840.0,5250.0,570.0,4900.0,0
30.3,68,2.1,0.195,0.57,29.0,72.0,175.0,1.0,1.0,19,878.7,5302.5,575.7,5075.0,2
18.1,71,1.3,0.177,0.528,26.0,81.0,225.0,0.0,0.0,20,470.6,4072.5000000000005,362.0,5850.0,2
21.1,67,1.5,0.182,0.58,27.0,81.0,225.0,0.0,0.0,18,569.7,4747.5,379.8,6075.0,3
27.3,69,1.9,0.174,0.587,28.0,81.0,225.0,1.0,2.0,19,764.4,6142.5,518.7,6300.0,3
17.8,36,1.3,0.138,0.526,29.0,81.0,225.0,1.0,3.0,15,516.2,4005.0,267.0,6525.0,0
28.7,82,1.9,0.227,0.524,29.0,81.0,225.0,0.0,0.0,17,832.3,6457.5,487.9,6525.0,1
27.3,62,1.8,0.175,0.545,30.0,81.0,225.0,0.0,0.0,20,819.0,6142.5,546.0,6750.0,2
26.5,73,1.8,0.144,0.556,31.0,81.0,225.0,1.0,1.0,17,821.5,5962.5,450.5,6975.0,0
25.5,78,1.8,0.188,0.543,32.0,81.0,236.0,1.0,2.0,15,816.0,6018.0,382.5,7552.0,0
32.1,73,2.2,0.149,0.575,27.0,80.0,212.0,0.0,0.0,21,866.7,6805.200000000001,674.1,5724.0,0
31.3,70,2.1,0.165,0.603,28.0,80.0,212.0,0.0,0.0,21,876.4,6635.6,657.3000000000001,5936.0,5
30.2,26,2.1,0.176,0.49,29.0,80.0,212.0,0.0,0.0,17,875.8,6402.4,513.4,6148.0,3
26.1,72,1.8,0.154,0.53,30.0,80.0,212.0,1.0,5.0,17,783.0,5533.200000000001,443.70000000000005,6360.0,3
8.7,45,0.6,0.15,0.554,26.0,76.0,200.0,0.0,0.0,16,226.2,1739.9999999999998,139.2,5200.0,3
25.8,65,1.8,0.182,0.504,27.0,76.0,200.0,1.0,1.0,16,696.6,5160.0,412.8,5400.0,2
21.2,76,1.5,0.172,0.498,28.0,76.0,200.0,1.0,3.0,15,593.6,4240.0,318.0,5600.0,2
24.2,62,1.7,0.174,0.565,29.0,76.0,200.0,1.0,2.0,15,701.8,4840.0,363.0,5800.0,2
13.2,51,1.0,0.161,0.493,28.0,74.0,195.0,0.0,0.0,17,369.59999999999997,2574.0,224.39999999999998,5460.0,0
14.7,12,1.1,0.18,0.45,29.0,74.0,195.0,0.0,0.0,20,426.29999999999995,2866.5,294.0,5655.0,0
20.7,61,1.6,0.189,0.543,30.0,74.0,195.0,0.0,0.0,17,621.0,4036.5,351.9,5850.0,0
8.7,21,0.6,0.141,0.502,25.0,81.0,224.0,0.0,0.0,19,217.49999999999997,1948.7999999999997,165.29999999999998,5600.0,0
13.0,73,0.9,0.12,0.605,27.0,81.0,250.0,0.0,0.0,19,351.0,3250.0,247.0,6750.0,0
7.5,51,0.5,0.153,0.618,28.0,81.0,250.0,0.0,0.0,21,210.0,1875.0,157.5,7000.0,0
20.2,81,1.5,0.151,0.474,27.0,80.0,221.0,0.0,0.0,21,545.4,4464.2,424.2,5967.0,0
25.0,66,1.9,0.109,0.473,28.0,80.0,230.0,0.0,0.0,20,700.0,5750.0,500.0,6440.0,1
24.6,80,1.9,0.11,0.54,29.0,80.0,230.0,0.0,0.0,17,713.4000000000001,5658.0,418.20000000000005,6670.0,2
25.0,66,1.9,0.107,0.586,30.0,80.0,230.0,1.0,1.0,17,750.0,5750.0,425.0,6900.0,2
15.6,78,1.0,0.187,0.557,25.0,79.0,270.0,0.0,0.0,16,390.0,4212.0,249.6,6750.0,0
6.2,29,0.4,0.172,0.469,26.0,79.0,270.0,0.0,0.0,19,161.20000000000002,1674.0,117.8,7020.0,1
11.6,64,0.9,0.158,0.577,27.0,82.0,231.0,0.0,0.0,20,313.2,2679.6,232.0,6237.0,0
16.4,75,1.2,0.16,0.549,28.0,82.0,231.0,0.0,0.0,18,459.19999999999993,3788.3999999999996,295.2,6468.0,0
15.1,78,1.1,0.133,0.531,29.0,82.0,231.0,0.0,0.0,19,437.9,3488.1,286.9,6699.0,1
15.8,78,1.1,0.113,0.537,30.0,82.0,231.0,0.0,0.0,17,474.0,3649.8,268.6,6930.0,0
33.2,77,2.4,0.185,0.601,26.0,76.0,208.0,0.0,0.0,19,863.2,6905.6,630.8000000000001,5408.0,1
24.4,60,1.8,0.196,0.548,27.0,76.0,210.0,0.0,0.0,22,658.8,5124.0,536.8,5670.0,2
